@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute action {0,1,2,3,4,5}

@data
1932,'2019/02/20 21:32:45:056',6,0.503198,0.510457,5
1933,'2019/02/20 21:32:45:067',6,0.503198,0.510457,5
1934,'2019/02/20 21:32:45:077',6,0.503198,0.510457,5
1935,'2019/02/20 21:32:45:089',6,0.504716,0.509002,5
1936,'2019/02/20 21:32:45:099',6,0.504716,0.509002,5
1937,'2019/02/20 21:32:45:111',6,0.505586,0.506506,5
1938,'2019/02/20 21:32:45:123',6,0.507219,0.509166,5
1939,'2019/02/20 21:32:45:133',6,0.507219,0.509166,5
1940,'2019/02/20 21:32:45:144',6,0.509073,0.510858,5
1941,'2019/02/20 21:32:45:155',6,0.509073,0.510858,5
1942,'2019/02/20 21:32:45:166',6,0.508198,0.507849,5
1943,'2019/02/20 21:32:45:176',6,0.508198,0.507849,5
1944,'2019/02/20 21:32:45:188',6,0.508302,0.505631,5
1945,'2019/02/20 21:32:45:198',6,0.508302,0.505631,5
1946,'2019/02/20 21:32:45:210',6,0.50825,0.506659,5
1947,'2019/02/20 21:32:45:221',6,0.50825,0.506659,5
1948,'2019/02/20 21:32:45:231',6,0.50825,0.506659,5
1949,'2019/02/20 21:32:45:242',6,0.506512,0.504649,5
1950,'2019/02/20 21:32:45:253',6,0.506512,0.504649,5
1951,'2019/02/20 21:32:45:264',6,0.506512,0.504649,5
1952,'2019/02/20 21:32:45:275',6,0.506512,0.504649,5
1953,'2019/02/20 21:32:45:289',6,0.508302,0.505631,5
1954,'2019/02/20 21:32:45:301',6,0.510299,0.506763,5
1955,'2019/02/20 21:32:45:311',6,0.510299,0.506763,5
1956,'2019/02/20 21:32:45:322',6,0.510237,0.507957,5
1957,'2019/02/20 21:32:45:333',6,0.510237,0.507957,5
1958,'2019/02/20 21:32:45:344',6,0.50736,0.505581,5
1959,'2019/02/20 21:32:45:355',6,0.50736,0.505581,5
1960,'2019/02/20 21:32:45:366',6,0.505739,0.503195,5
1961,'2019/02/20 21:32:45:377',6,0.505739,0.503195,5
1962,'2019/02/20 21:32:45:388',6,0.504134,0.503108,5
1963,'2019/02/20 21:32:45:399',6,0.504851,0.504555,5
1964,'2019/02/20 21:32:45:410',6,0.504851,0.504555,5
1965,'2019/02/20 21:32:45:421',6,0.502639,0.503021,5
1966,'2019/02/20 21:32:45:432',6,0.502639,0.503021,5
1967,'2019/02/20 21:32:45:443',6,0.502639,0.503021,5
1968,'2019/02/20 21:32:45:453',6,0.502639,0.503021,5
1969,'2019/02/20 21:32:45:465',6,0.502618,0.503664,5
1970,'2019/02/20 21:32:45:475',6,0.502618,0.503664,5
1971,'2019/02/20 21:32:45:486',6,0.501194,0.503575,5
1972,'2019/02/20 21:32:45:497',6,0.501194,0.503575,5
1973,'2019/02/20 21:32:45:508',6,0.498283,0.501371,5
1974,'2019/02/20 21:32:45:520',6,0.496564,0.500113,5
1975,'2019/02/20 21:32:45:530',6,0.496564,0.500113,5
1976,'2019/02/20 21:32:45:542',6,0.495792,0.501648,5
1977,'2019/02/20 21:32:45:552',6,0.495792,0.501648,5
1978,'2019/02/20 21:32:45:563',6,0.496694,0.502144,5
1979,'2019/02/20 21:32:45:573',6,0.496694,0.502144,5
1980,'2019/02/20 21:32:45:585',6,0.493783,0.501188,5
1981,'2019/02/20 21:32:45:595',6,0.493783,0.501188,5
1982,'2019/02/20 21:32:45:607',6,0.489914,0.500482,5
1983,'2019/02/20 21:32:45:621',6,0.489914,0.500482,5
1984,'2019/02/20 21:32:45:632',6,0.489914,0.500482,5
1985,'2019/02/20 21:32:45:643',6,0.49143,0.501114,5
1986,'2019/02/20 21:32:45:653',6,0.49143,0.501114,5
1987,'2019/02/20 21:32:45:665',6,0.490072,0.501078,5
1988,'2019/02/20 21:32:45:675',6,0.490072,0.501078,5
1989,'2019/02/20 21:32:45:687',6,0.488381,0.50045,5
1990,'2019/02/20 21:32:45:698',6,0.489993,0.500757,5
1991,'2019/02/20 21:32:45:711',6,0.489993,0.500757,5
1992,'2019/02/20 21:32:45:720',6,0.488381,0.50045,5
1993,'2019/02/20 21:32:45:731',6,0.488381,0.50045,5
1994,'2019/02/20 21:32:45:742',6,0.486673,0.500418,5
1995,'2019/02/20 21:32:45:752',6,0.486673,0.500418,5
1996,'2019/02/20 21:32:45:764',6,0.488474,0.500723,5
1997,'2019/02/20 21:32:45:774',6,0.488474,0.500723,5
1998,'2019/02/20 21:32:45:785',6,0.488566,0.501041,5
1999,'2019/02/20 21:32:45:797',6,0.486889,0.501004,5
2000,'2019/02/20 21:32:45:807',6,0.486889,0.501004,5
2001,'2019/02/20 21:32:45:819',6,0.484891,0.500653,5
2002,'2019/02/20 21:32:45:829',6,0.484891,0.500653,5
2003,'2019/02/20 21:32:45:841',6,0.482629,0.500353,5
2004,'2019/02/20 21:32:45:851',6,0.482629,0.500353,5
2005,'2019/02/20 21:32:45:863',6,0.480065,0.500094,5
2006,'2019/02/20 21:32:45:873',6,0.480065,0.500094,5
2007,'2019/02/20 21:32:45:885',6,0.480233,0.50032,5
2008,'2019/02/20 21:32:45:897',6,0.4871,0.501827,5
2009,'2019/02/20 21:32:45:906',6,0.4871,0.501827,5
2010,'2019/02/20 21:32:45:919',6,0.491688,0.503105,5
2011,'2019/02/20 21:32:45:928',6,0.491688,0.503105,5
2012,'2019/02/20 21:32:45:942',6,0.488657,0.501418,5
2013,'2019/02/20 21:32:45:953',6,0.488657,0.501418,5
2014,'2019/02/20 21:32:45:964',6,0.485015,0.500968,5
2015,'2019/02/20 21:32:45:976',6,0.486995,0.50138,5
2016,'2019/02/20 21:32:45:986',6,0.486995,0.50138,5
2017,'2019/02/20 21:32:45:998',6,0.488657,0.501418,5
2018,'2019/02/20 21:32:46:008',6,0.488657,0.501418,5
2019,'2019/02/20 21:32:46:020',6,0.4871,0.501827,5
2020,'2019/02/20 21:32:46:030',6,0.4871,0.501827,5
2021,'2019/02/20 21:32:46:041',6,0.486995,0.50138,5
2022,'2019/02/20 21:32:46:052',6,0.486995,0.50138,5
2023,'2019/02/20 21:32:46:063',6,0.488747,0.501866,5
2024,'2019/02/20 21:32:46:075',6,0.492876,0.503147,5
2025,'2019/02/20 21:32:46:085',6,0.492876,0.503147,5
2026,'2019/02/20 21:32:46:096',6,0.494003,0.503927,5
2027,'2019/02/20 21:32:46:107',6,0.494003,0.503927,5
2028,'2019/02/20 21:32:46:118',6,0.49396,0.503188,5
2029,'2019/02/20 21:32:46:129',6,0.49396,0.503188,5
2030,'2019/02/20 21:32:46:140',6,0.490226,0.501905,5
2031,'2019/02/20 21:32:46:150',6,0.490226,0.501905,5
2032,'2019/02/20 21:32:46:162',6,0.490302,0.502437,5
2033,'2019/02/20 21:32:46:172',6,0.490302,0.502437,5
2034,'2019/02/20 21:32:46:184',6,0.492929,0.503885,5
2035,'2019/02/20 21:32:46:195',6,0.494045,0.504789,5
2036,'2019/02/20 21:32:46:206',6,0.494045,0.504789,5
2037,'2019/02/20 21:32:46:217',6,0.494087,0.505791,5
2038,'2019/02/20 21:32:46:227',6,0.494087,0.505791,5
2039,'2019/02/20 21:32:46:239',6,0.493032,0.505746,5
2040,'2019/02/20 21:32:46:250',6,0.493032,0.505746,5
2041,'2019/02/20 21:32:46:261',6,0.494087,0.505791,5
2042,'2019/02/20 21:32:46:274',6,0.494087,0.505791,5
2043,'2019/02/20 21:32:46:285',6,0.495981,0.507043,5
2044,'2019/02/20 21:32:46:297',6,0.496832,0.50843,5
2045,'2019/02/20 21:32:46:307',6,0.496832,0.50843,5
2046,'2019/02/20 21:32:46:319',6,0.497623,0.510022,5
2047,'2019/02/20 21:32:46:329',6,0.497623,0.510022,5
2048,'2019/02/20 21:32:46:341',6,0.497635,0.511788,5
2049,'2019/02/20 21:32:46:351',6,0.497635,0.511788,5
2050,'2019/02/20 21:32:46:363',6,0.497659,0.516109,5
2051,'2019/02/20 21:32:46:373',6,0.499757,0.511958,5
2052,'2019/02/20 21:32:46:384',6,0.499757,0.511958,5
2053,'2019/02/20 21:32:46:395',6,0.499071,0.511901,5
2054,'2019/02/20 21:32:46:406',6,0.499071,0.511901,5
2055,'2019/02/20 21:32:46:417',6,0.49975,0.516303,5
2056,'2019/02/20 21:32:46:427',6,0.49975,0.516303,5
2057,'2019/02/20 21:32:46:439',6,0.500409,0.519012,5
2058,'2019/02/20 21:32:46:450',6,0.500409,0.519012,5
2059,'2019/02/20 21:32:46:461',6,0.500426,0.514049,5
2060,'2019/02/20 21:32:46:472',6,0.501767,0.514172,5
2061,'2019/02/20 21:32:46:483',6,0.501767,0.514172,5
2062,'2019/02/20 21:32:46:494',6,0.503098,0.519299,5
2063,'2019/02/20 21:32:46:504',6,0.503098,0.519299,5
2064,'2019/02/20 21:32:46:516',6,0.503123,0.516635,5
2065,'2019/02/20 21:32:46:526',6,0.503123,0.516635,5
2066,'2019/02/20 21:32:46:538',6,0.503839,0.516703,5
2067,'2019/02/20 21:32:46:548',6,0.503839,0.516703,5
2068,'2019/02/20 21:32:46:559',6,0.503173,0.512248,5
2069,'2019/02/20 21:32:46:570',6,0.503173,0.512248,5
2070,'2019/02/20 21:32:46:581',6,0.504616,0.514423,5
2071,'2019/02/20 21:32:46:593',6,0.505359,0.516839,5
2072,'2019/02/20 21:32:46:606',6,0.505359,0.516839,5
2073,'2019/02/20 21:32:46:618',6,0.505397,0.514487,5
2074,'2019/02/20 21:32:46:628',6,0.505397,0.514487,5
2075,'2019/02/20 21:32:46:639',6,0.507126,0.512549,5
2076,'2019/02/20 21:32:46:651',6,0.509931,0.517188,5
2077,'2019/02/20 21:32:46:661',6,0.509931,0.517188,5
2078,'2019/02/20 21:32:46:673',6,0.509992,0.514813,5
2079,'2019/02/20 21:32:46:683',6,0.509992,0.514813,5
2080,'2019/02/20 21:32:46:695',6,0.508851,0.519819,5
2081,'2019/02/20 21:32:46:705',6,0.508851,0.519819,5
2082,'2019/02/20 21:32:46:716',6,0.512047,0.523141,5
2083,'2019/02/20 21:32:46:727',6,0.512047,0.523141,5
2084,'2019/02/20 21:32:46:738',6,0.515839,0.530946,5
2085,'2019/02/20 21:32:46:749',6,0.515839,0.530946,5
2086,'2019/02/20 21:32:46:760',6,0.513436,0.517403,5
2087,'2019/02/20 21:32:46:772',6,0.512478,0.509448,5
2088,'2019/02/20 21:32:46:782',6,0.512478,0.509448,5
2089,'2019/02/20 21:32:46:793',6,0.512333,0.51286,5
2090,'2019/02/20 21:32:46:804',6,0.512333,0.51286,5
2091,'2019/02/20 21:32:46:815',6,0.519157,0.523564,5
2092,'2019/02/20 21:32:46:826',6,0.519157,0.523564,5
2093,'2019/02/20 21:32:46:837',6,0.524772,0.523824,5
2094,'2019/02/20 21:32:46:847',6,0.524772,0.523824,5
2095,'2019/02/20 21:32:46:859',6,0.517824,0.51522,5
2096,'2019/02/20 21:32:46:870',6,0.515022,0.511158,5
2097,'2019/02/20 21:32:46:881',6,0.515022,0.511158,5
2098,'2019/02/20 21:32:46:892',6,0.519791,0.50974,5
2099,'2019/02/20 21:32:46:902',6,0.519791,0.50974,5
2100,'2019/02/20 21:32:46:914',6,0.523378,0.511469,5
2101,'2019/02/20 21:32:46:927',6,0.523378,0.511469,5
2102,'2019/02/20 21:32:46:939',6,0.521466,0.511406,5
2103,'2019/02/20 21:32:46:950',6,0.521582,0.5098,5
2104,'2019/02/20 21:32:46:960',6,0.521582,0.5098,5
2105,'2019/02/20 21:32:46:972',6,0.525429,0.511533,5
2106,'2019/02/20 21:32:46:982',6,0.525429,0.511533,5
2107,'2019/02/20 21:32:46:994',6,0.529835,0.513517,5
2108,'2019/02/20 21:32:47:004',6,0.529835,0.513517,5
2109,'2019/02/20 21:32:47:015',6,0.523502,0.509861,5
2110,'2019/02/20 21:32:47:026',6,0.523502,0.509861,5
2111,'2019/02/20 21:32:47:037',6,0.521813,0.507194,5
2112,'2019/02/20 21:32:47:049',6,0.523752,0.507249,5
2113,'2019/02/20 21:32:47:059',6,0.523752,0.507249,5
2114,'2019/02/20 21:32:47:070',6,0.523627,0.508462,5
2115,'2019/02/20 21:32:47:081',6,0.523627,0.508462,5
2116,'2019/02/20 21:32:47:092',6,0.520006,0.507139,5
2117,'2019/02/20 21:32:47:103',6,0.520006,0.507139,5
2118,'2019/02/20 21:32:47:114',6,0.51842,0.50604,5
2119,'2019/02/20 21:32:47:124',6,0.51842,0.50604,5
2120,'2019/02/20 21:32:47:136',6,0.51842,0.50604,5
2121,'2019/02/20 21:32:47:147',6,0.51842,0.50604,5
2122,'2019/02/20 21:32:47:158',6,0.51842,0.50604,5
2123,'2019/02/20 21:32:47:169',6,0.516839,0.505988,5
2124,'2019/02/20 21:32:47:179',6,0.516839,0.505988,5
2125,'2019/02/20 21:32:47:191',6,0.518521,0.505138,5
2126,'2019/02/20 21:32:47:201',6,0.518521,0.505138,5
2127,'2019/02/20 21:32:47:213',6,0.515537,0.504264,5
2128,'2019/02/20 21:32:47:223',6,0.515537,0.504264,5
2129,'2019/02/20 21:32:47:234',6,0.513986,0.505884,5
2130,'2019/02/20 21:32:47:245',6,0.513986,0.505884,5
2131,'2019/02/20 21:32:47:259',6,0.512771,0.50494,5
2132,'2019/02/20 21:32:47:271',6,0.513986,0.505884,5
2133,'2019/02/20 21:32:47:281',6,0.513986,0.505884,5
2134,'2019/02/20 21:32:47:292',6,0.512845,0.504169,5
2135,'2019/02/20 21:32:47:303',6,0.512845,0.504169,5
2136,'2019/02/20 21:32:47:314',6,0.508565,0.502266,5
2137,'2019/02/20 21:32:47:325',6,0.506685,0.502191,5
2138,'2019/02/20 21:32:47:336',6,0.506685,0.502191,5
2139,'2019/02/20 21:32:47:347',6,0.505817,0.502152,5
2140,'2019/02/20 21:32:47:358',6,0.505817,0.502152,5
2141,'2019/02/20 21:32:47:369',6,0.507503,0.503283,5
2142,'2019/02/20 21:32:47:380',6,0.507503,0.503283,5
2143,'2019/02/20 21:32:47:391',6,0.508459,0.503327,5
2144,'2019/02/20 21:32:47:402',6,0.508459,0.503327,5
2145,'2019/02/20 21:32:47:413',6,0.506642,0.502678,5
2146,'2019/02/20 21:32:47:423',6,0.506642,0.502678,5
2147,'2019/02/20 21:32:47:434',6,0.505778,0.502636,5
2148,'2019/02/20 21:32:47:446',6,0.504954,0.502595,5
2149,'2019/02/20 21:32:47:456',6,0.504954,0.502595,5
2150,'2019/02/20 21:32:47:468',6,0.504954,0.502595,5
2151,'2019/02/20 21:32:47:478',6,0.504954,0.502595,5
2152,'2019/02/20 21:32:47:489',6,0.504134,0.503108,5
2153,'2019/02/20 21:32:47:500',6,0.504134,0.503108,5
2154,'2019/02/20 21:32:47:511',6,0.504134,0.503108,5
2155,'2019/02/20 21:32:47:522',6,0.504134,0.503108,5
2156,'2019/02/20 21:32:47:533',6,0.503376,0.503064,5
2157,'2019/02/20 21:32:47:545',6,0.501918,0.502978,5
2158,'2019/02/20 21:32:47:555',6,0.501918,0.502978,5
2159,'2019/02/20 21:32:47:566',6,0.501952,0.501959,5
2160,'2019/02/20 21:32:47:577',6,0.501952,0.501959,5
2161,'2019/02/20 21:32:47:591',6,0.501206,0.502935,5
2162,'2019/02/20 21:32:47:601',6,0.501206,0.502935,5
2163,'2019/02/20 21:32:47:613',6,0.501206,0.502935,5
2164,'2019/02/20 21:32:47:624',6,0.500481,0.504278,5
2165,'2019/02/20 21:32:47:635',6,0.500481,0.504278,5
2166,'2019/02/20 21:32:47:646',6,0.501169,0.505196,5
2167,'2019/02/20 21:32:47:656',6,0.501169,0.505196,5
2168,'2019/02/20 21:32:47:668',6,0.501169,0.505196,5
2169,'2019/02/20 21:32:47:678',6,0.501169,0.505196,5
2170,'2019/02/20 21:32:47:689',6,0.499062,0.505057,5
2171,'2019/02/20 21:32:47:700',6,0.499062,0.505057,5
2172,'2019/02/20 21:32:47:711',6,0.495875,0.503272,5
2173,'2019/02/20 21:32:47:722',6,0.495875,0.503272,5
2174,'2019/02/20 21:32:47:733',6,0.49396,0.503188,5
2175,'2019/02/20 21:32:47:744',6,0.494884,0.502063,5
2176,'2019/02/20 21:32:47:755',6,0.494884,0.502063,5
2177,'2019/02/20 21:32:47:766',6,0.495023,0.504833,5
2178,'2019/02/20 21:32:47:776',6,0.495023,0.504833,5
2179,'2019/02/20 21:32:47:788',6,0.494129,0.506949,5
2180,'2019/02/20 21:32:47:799',6,0.494129,0.506949,5
2181,'2019/02/20 21:32:47:810',6,0.490599,0.505657,5
2182,'2019/02/20 21:32:47:820',6,0.490599,0.505657,5
2183,'2019/02/20 21:32:47:832',6,0.490599,0.505657,5
2184,'2019/02/20 21:32:47:843',6,0.491935,0.506856,5
2185,'2019/02/20 21:32:47:853',6,0.491935,0.506856,5
2186,'2019/02/20 21:32:47:865',6,0.494129,0.506949,5
2187,'2019/02/20 21:32:47:875',6,0.494129,0.506949,5
2188,'2019/02/20 21:32:47:887',6,0.49425,0.511568,5
2189,'2019/02/20 21:32:47:897',6,0.49425,0.511568,5
2190,'2019/02/20 21:32:47:912',6,0.491996,0.508186,5
2191,'2019/02/20 21:32:47:923',6,0.490671,0.50681,5
2192,'2019/02/20 21:32:47:934',6,0.490671,0.50681,5
2193,'2019/02/20 21:32:47:945',6,0.491996,0.508186,5
2194,'2019/02/20 21:32:47:956',6,0.491996,0.508186,5
2195,'2019/02/20 21:32:47:967',6,0.495188,0.511622,5
2196,'2019/02/20 21:32:47:977',6,0.495188,0.511622,5
2197,'2019/02/20 21:32:47:989',6,0.493132,0.508234,5
2198,'2019/02/20 21:32:47:999',6,0.493132,0.508234,5
2199,'2019/02/20 21:32:48:011',6,0.490742,0.508138,5
2200,'2019/02/20 21:32:48:022',6,0.491996,0.508186,5
2201,'2019/02/20 21:32:48:033',6,0.491996,0.508186,5
2202,'2019/02/20 21:32:48:044',6,0.49425,0.511568,5
2203,'2019/02/20 21:32:48:054',6,0.49425,0.511568,5
2204,'2019/02/20 21:32:48:066',6,0.495188,0.511622,5
2205,'2019/02/20 21:32:48:076',6,0.495188,0.511622,5
2206,'2019/02/20 21:32:48:088',6,0.492055,0.509712,5
2207,'2019/02/20 21:32:48:098',6,0.492055,0.509712,5
2208,'2019/02/20 21:32:48:110',6,0.487611,0.50557,5
2209,'2019/02/20 21:32:48:121',6,0.48927,0.506765,5
2210,'2019/02/20 21:32:48:132',6,0.48927,0.506765,5
2211,'2019/02/20 21:32:48:143',6,0.490742,0.508138,5
2212,'2019/02/20 21:32:48:153',6,0.490742,0.508138,5
2213,'2019/02/20 21:32:48:165',6,0.494329,0.515855,5
2214,'2019/02/20 21:32:48:175',6,0.494329,0.515855,5
2215,'2019/02/20 21:32:48:187',6,0.496152,0.521561,5
2216,'2019/02/20 21:32:48:197',6,0.496152,0.521561,5
2217,'2019/02/20 21:32:48:208',6,0.495251,0.515918,5
2218,'2019/02/20 21:32:48:220',6,0.492055,0.509712,5
2219,'2019/02/20 21:32:48:231',6,0.492055,0.509712,5
2220,'2019/02/20 21:32:48:245',6,0.492114,0.511459,5
2221,'2019/02/20 21:32:48:256',6,0.492114,0.511459,5
2222,'2019/02/20 21:32:48:267',6,0.494368,0.518456,5
2223,'2019/02/20 21:32:48:277',6,0.494368,0.518456,5
2224,'2019/02/20 21:32:48:288',6,0.495312,0.521486,5
2225,'2019/02/20 21:32:48:300',6,0.495281,0.518524,5
2226,'2019/02/20 21:32:48:310',6,0.495281,0.518524,5
2227,'2019/02/20 21:32:48:322',6,0.490883,0.511406,5
2228,'2019/02/20 21:32:48:332',6,0.490883,0.511406,5
2229,'2019/02/20 21:32:48:344',6,0.492114,0.511459,5
2230,'2019/02/20 21:32:48:354',6,0.492114,0.511459,5
2231,'2019/02/20 21:32:48:366',6,0.494329,0.515855,5
2232,'2019/02/20 21:32:48:376',6,0.494329,0.515855,5
2233,'2019/02/20 21:32:48:387',6,0.496129,0.518592,5
2234,'2019/02/20 21:32:48:399',6,0.496955,0.525014,5
2235,'2019/02/20 21:32:48:409',6,0.496955,0.525014,5
2236,'2019/02/20 21:32:48:421',6,0.495342,0.52485,5
2237,'2019/02/20 21:32:48:431',6,0.495342,0.52485,5
2238,'2019/02/20 21:32:48:442',6,0.496129,0.518592,5
2239,'2019/02/20 21:32:48:453',6,0.496129,0.518592,5
2240,'2019/02/20 21:32:48:465',6,0.496129,0.518592,5
2241,'2019/02/20 21:32:48:475',6,0.496129,0.518592,5
2242,'2019/02/20 21:32:48:486',6,0.496955,0.525014,5
2243,'2019/02/20 21:32:48:497',6,0.498396,0.52518,5
2244,'2019/02/20 21:32:48:508',6,0.498396,0.52518,5
2245,'2019/02/20 21:32:48:519',6,0.499076,0.52912,5
2246,'2019/02/20 21:32:48:530',6,0.499076,0.52912,5
2247,'2019/02/20 21:32:48:541',6,0.499076,0.52912,5
2248,'2019/02/20 21:32:48:551',6,0.499076,0.52912,5
2249,'2019/02/20 21:32:48:563',6,0.499076,0.525263,5
2250,'2019/02/20 21:32:48:576',6,0.499076,0.525263,5
2251,'2019/02/20 21:32:48:587',6,0.497681,0.521712,5
2252,'2019/02/20 21:32:48:599',6,0.499076,0.52912,5
2253,'2019/02/20 21:32:48:609',6,0.499076,0.52912,5
2254,'2019/02/20 21:32:48:621',6,0.499739,0.525347,5
2255,'2019/02/20 21:32:48:631',6,0.499739,0.525347,5
2256,'2019/02/20 21:32:48:642',6,0.500384,0.529305,5
2257,'2019/02/20 21:32:48:653',6,0.500384,0.529305,5
2258,'2019/02/20 21:32:48:664',6,0.501044,0.525516,5
2259,'2019/02/20 21:32:48:674',6,0.501044,0.525516,5
2260,'2019/02/20 21:32:48:686',6,0.501717,0.522173,5
2261,'2019/02/20 21:32:48:698',6,0.501057,0.522095,5
2262,'2019/02/20 21:32:48:708',6,0.501057,0.522095,5
2263,'2019/02/20 21:32:48:719',6,0.502387,0.522251,5
2264,'2019/02/20 21:32:48:729',6,0.502387,0.522251,5
2265,'2019/02/20 21:32:48:741',6,0.503752,0.525859,5
2266,'2019/02/20 21:32:48:752',6,0.503752,0.525859,5
2267,'2019/02/20 21:32:48:763',6,0.505211,0.529965,5
2268,'2019/02/20 21:32:48:773',6,0.505211,0.529965,5
2269,'2019/02/20 21:32:48:785',6,0.504484,0.525946,5
2270,'2019/02/20 21:32:48:796',6,0.50455,0.519446,5
2271,'2019/02/20 21:32:48:807',6,0.50455,0.519446,5
2272,'2019/02/20 21:32:48:818',6,0.506091,0.522649,5
2273,'2019/02/20 21:32:48:831',6,0.506091,0.522649,5
2274,'2019/02/20 21:32:48:840',6,0.508741,0.526387,5
2275,'2019/02/20 21:32:48:850',6,0.508741,0.526387,5
2276,'2019/02/20 21:32:48:862',6,0.507791,0.526298,5
2277,'2019/02/20 21:32:48:872',6,0.507791,0.526298,5
2278,'2019/02/20 21:32:48:884',6,0.507079,0.514616,5
2279,'2019/02/20 21:32:48:898',6,0.507891,0.519743,5
2280,'2019/02/20 21:32:48:908',6,0.507891,0.519743,5
2281,'2019/02/20 21:32:48:920',6,0.508906,0.517117,5
2282,'2019/02/20 21:32:48:930',6,0.508906,0.517117,5
2283,'2019/02/20 21:32:48:942',6,0.510958,0.519971,5
2284,'2019/02/20 21:32:48:952',6,0.510958,0.519971,5
2285,'2019/02/20 21:32:48:963',6,0.509931,0.517188,5
2286,'2019/02/20 21:32:48:975',6,0.509871,0.519895,5
2287,'2019/02/20 21:32:48:985',6,0.509871,0.519895,5
2288,'2019/02/20 21:32:48:997',6,0.510053,0.512734,5
2289,'2019/02/20 21:32:49:007',6,0.510053,0.512734,5
2290,'2019/02/20 21:32:49:018',6,0.511156,0.512797,5
2291,'2019/02/20 21:32:49:029',6,0.511156,0.512797,5
2292,'2019/02/20 21:32:49:040',6,0.51219,0.517331,5
2293,'2019/02/20 21:32:49:051',6,0.51219,0.517331,5
2294,'2019/02/20 21:32:49:062',6,0.512333,0.51286,5
2295,'2019/02/20 21:32:49:074',6,0.510053,0.512734,5
2296,'2019/02/20 21:32:49:084',6,0.510053,0.512734,5
2297,'2019/02/20 21:32:49:096',6,0.511222,0.510977,5
2298,'2019/02/20 21:32:49:106',6,0.511222,0.510977,5
2299,'2019/02/20 21:32:49:117',6,0.515022,0.511158,5
2300,'2019/02/20 21:32:49:128',6,0.515022,0.511158,5
2301,'2019/02/20 21:32:49:139',6,0.513591,0.512924,5
2302,'2019/02/20 21:32:49:150',6,0.513591,0.512924,5
2303,'2019/02/20 21:32:49:161',6,0.513748,0.509505,5
2304,'2019/02/20 21:32:49:171',6,0.513748,0.509505,5
2305,'2019/02/20 21:32:49:183',6,0.512478,0.509448,5
2306,'2019/02/20 21:32:49:194',6,0.512551,0.508066,5
2307,'2019/02/20 21:32:49:205',6,0.512551,0.508066,5
2308,'2019/02/20 21:32:49:216',6,0.511424,0.506816,5
2309,'2019/02/20 21:32:49:230',6,0.511424,0.506816,5
2310,'2019/02/20 21:32:49:241',6,0.510237,0.507957,5
2311,'2019/02/20 21:32:49:252',6,0.511356,0.508011,5
2312,'2019/02/20 21:32:49:263',6,0.511356,0.508011,5
2313,'2019/02/20 21:32:49:274',6,0.510175,0.509334,5
2314,'2019/02/20 21:32:49:285',6,0.510175,0.509334,5
2315,'2019/02/20 21:32:49:296',6,0.509243,0.506711,5
2316,'2019/02/20 21:32:49:306',6,0.509243,0.506711,5
2317,'2019/02/20 21:32:49:318',6,0.506512,0.504649,5
2318,'2019/02/20 21:32:49:328',6,0.506512,0.504649,5
2319,'2019/02/20 21:32:49:340',6,0.504886,0.503799,5
2320,'2019/02/20 21:32:49:351',6,0.504851,0.504555,5
2321,'2019/02/20 21:32:49:362',6,0.504851,0.504555,5
2322,'2019/02/20 21:32:49:373',6,0.505624,0.505483,5
2323,'2019/02/20 21:32:49:383',6,0.505624,0.505483,5
2324,'2019/02/20 21:32:49:395',6,0.504045,0.505386,5
2325,'2019/02/20 21:32:49:405',6,0.504045,0.505386,5
2326,'2019/02/20 21:32:49:416',6,0.503325,0.504461,5
2327,'2019/02/20 21:32:49:426',6,0.503325,0.504461,5
2328,'2019/02/20 21:32:49:438',6,0.503325,0.504461,5
2329,'2019/02/20 21:32:49:448',6,0.503325,0.504461,5
2330,'2019/02/20 21:32:49:460',6,0.504045,0.505386,5
2331,'2019/02/20 21:32:49:472',6,0.505548,0.50769,5
2332,'2019/02/20 21:32:49:482',6,0.505548,0.50769,5
2333,'2019/02/20 21:32:49:493',6,0.502597,0.504415,5
2334,'2019/02/20 21:32:49:503',6,0.502597,0.504415,5
2335,'2019/02/20 21:32:49:515',6,0.499785,0.502306,5
2336,'2019/02/20 21:32:49:525',6,0.499785,0.502306,5
2337,'2019/02/20 21:32:49:537',6,0.499782,0.50285,5
2338,'2019/02/20 21:32:49:547',6,0.499782,0.50285,5
2339,'2019/02/20 21:32:49:561',6,0.500497,0.502892,5
2340,'2019/02/20 21:32:49:573',6,0.500489,0.503531,5
2341,'2019/02/20 21:32:49:583',6,0.500489,0.503531,5
2342,'2019/02/20 21:32:49:594',6,0.500489,0.503531,5
2343,'2019/02/20 21:32:49:605',6,0.500489,0.503531,5
2344,'2019/02/20 21:32:49:616',6,0.49978,0.503487,5
2345,'2019/02/20 21:32:49:626',6,0.49978,0.503487,5
2346,'2019/02/20 21:32:49:639',6,0.499058,0.503443,5
2347,'2019/02/20 21:32:49:649',6,0.498308,0.502765,5
2348,'2019/02/20 21:32:49:660',6,0.498308,0.502765,5
2349,'2019/02/20 21:32:49:671',6,0.496735,0.503314,5
2350,'2019/02/20 21:32:49:682',6,0.496735,0.503314,5
2351,'2019/02/20 21:32:49:693',6,0.496735,0.503314,5
